Id,Label
1,40.0
2,30.0
3,40.0
4,50.0
5,310.0
6,380.0
7,380.0
8,370.0
9,120.0
10,50.0
11,40.0
12,50.0
13,40.0
14,50.0
15,50.0
16,50.0
17,40.0
18,40.0
19,30.0
20,20.0
21,20.0
22,40.0
23,50.0
24,50.0
25,40.0
26,50.0
27,40.0
28,40.0
29,40.0
30,60.0
31,50.0
32,50.0
33,40.0
34,40.0
35,40.0
36,40.0
37,40.0
38,70.0
39,40.0
40,30.0
41,20.0
42,30.0
43,40.0
44,50.0
45,60.0
46,60.0
47,70.0
48,60.0
49,140.0
50,110.0
51,90.0
52,60.0
53,60.0
54,60.0
55,50.0
56,60.0
57,50.0
58,30.0
59,40.0
60,30.0
61,260.0
62,500.0
63,450.0
64,50.0
65,60.0
66,60.0
67,50.0
68,50.0
69,50.0
70,60.0
71,60.0
72,60.0
73,60.0
74,190.0
75,220.0
76,170.0
77,390.0
78,90.0
79,60.0
80,290.0
81,130.0
82,140.0
83,240.0
84,50.0
85,60.0
86,60.0
87,60.0
88,370.0
89,200.0
90,70.0
91,50.0
92,40.0
93,40.0
94,30.0
95,30.0
96,30.0
97,30.0
98,40.0
99,50.0
100,40.0
101,40.0
102,40.0
103,60.0
104,60.0
105,210.0
106,380.0
107,370.0
108,230.0
109,80.0
110,90.0
111,70.0
112,40.0
113,40.0
114,30.0
115,50.0
116,50.0
117,60.0
118,50.0
119,60.0
120,60.0
121,60.0
122,50.0
123,50.0
124,50.0
125,50.0
126,50.0
127,60.0
128,60.0
129,40.0
130,30.0
131,30.0
132,30.0
133,40.0
134,30.0
135,50.0
136,50.0
137,40.0
138,50.0
139,40.0
140,40.0
141,40.0
142,40.0
143,50.0
144,50.0
145,50.0
146,30.0
147,20.0
148,30.0
149,20.0
150,40.0
151,50.0
152,60.0
153,50.0
154,40.0
155,40.0
156,50.0
157,40.0
158,40.0
159,50.0
160,50.0
161,50.0
162,40.0
163,30.0
164,20.0
165,20.0
166,20.0
167,50.0
168,50.0
169,40.0
170,40.0
171,40.0
172,50.0
173,40.0
174,50.0
175,50.0
176,50.0
177,40.0
178,40.0
179,40.0
180,20.0
181,20.0
182,50.0
183,30.0
184,50.0
185,50.0
186,200.0
187,110.0
188,80.0
189,50.0
190,50.0
191,50.0
192,40.0
193,40.0
194,30.0
195,180.0
196,350.0
197,350.0
198,300.0
199,400.0
200,390.0
201,290.0
202,60.0
203,70.0
204,110.0
205,60.0
206,60.0
207,60.0
208,80.0
209,60.0
210,40.0
211,30.0
212,70.0
213,50.0
214,80.0
215,80.0
216,50.0
217,40.0
218,50.0
219,40.0
220,40.0
221,50.0
222,30.0
223,30.0
224,20.0
225,20.0
226,50.0
227,40.0
228,50.0
229,40.0
230,60.0
231,40.0
232,40.0
233,50.0
234,40.0
235,40.0
236,30.0
237,30.0
238,30.0
239,40.0
240,80.0
241,70.0
242,80.0
243,70.0
244,80.0
245,80.0
246,100.0
247,90.0
248,100.0
249,90.0
250,110.0
251,90.0
252,100.0
253,100.0
254,110.0
255,90.0
256,90.0
257,90.0
258,180.0
259,140.0
260,100.0
261,110.0
262,340.0
263,380.0
264,210.0
265,150.0
266,330.0
267,420.0
268,330.0
269,130.0
270,130.0
271,110.0
272,250.0
273,520.0
274,360.0
275,310.0
276,310.0
277,270.0
278,230.0
279,170.0
280,60.0
281,30.0
282,30.0
283,30.0
284,40.0
285,50.0
286,50.0
287,40.0
288,40.0
289,50.0
290,50.0
291,40.0
292,60.0
293,40.0
294,40.0
295,40.0
296,40.0
297,30.0
298,30.0
299,30.0
300,40.0
301,40.0
302,50.0
303,40.0
304,40.0
305,40.0
306,50.0
307,50.0
308,50.0
309,40.0
310,50.0
311,40.0
312,40.0
313,20.0
314,30.0
315,30.0
316,40.0
317,50.0
318,40.0
319,40.0
320,50.0
321,40.0
322,50.0
323,50.0
324,40.0
325,50.0
326,40.0
327,40.0
328,40.0
329,40.0
330,30.0
331,70.0
332,70.0
333,400.0
334,70.0
335,70.0
336,390.0
337,100.0
338,80.0
339,70.0
340,170.0
341,360.0
342,180.0
343,130.0
344,70.0
345,70.0
346,180.0
347,170.0
348,390.0
349,420.0
350,340.0
351,550.0
352,690.0
353,620.0
354,610.0
355,490.0
356,260.0
357,240.0
358,220.0
359,130.0
360,90.0
361,290.0
362,410.0
363,320.0
364,260.0
365,210.0
366,210.0
367,140.0
368,60.0
369,50.0
370,60.0
371,50.0
372,60.0
373,140.0
374,270.0
375,200.0
376,60.0
377,50.0
378,60.0
379,80.0
380,50.0
381,40.0
382,50.0
383,50.0
384,40.0
385,30.0
386,30.0
387,200.0
388,450.0
389,400.0
390,740.0
391,910.0
392,610.0
393,510.0
394,190.0
395,110.0
396,100.0
397,90.0
398,110.0
399,100.0
400,110.0
401,100.0
402,790.0
403,380.0
404,360.0
405,360.0
406,100.0
407,100.0
408,90.0
409,90.0
410,110.0
411,140.0
412,110.0
413,100.0
414,110.0
415,130.0
416,140.0
417,130.0
