Id,Label
1,118.31157238006152
2,118.31157238006152
3,118.58662004137881
4,118.31157238006152
5,118.31157238006152
6,119.00014918988707
7,119.00014918988707
8,117.46268272447816
9,117.46268272447816
10,119.00014918988707
11,119.29196971591558
12,110.48599452018904
13,112.07135659326129
14,112.07135659326129
15,112.07135659326129
16,112.07135659326129
17,112.07135659326129
18,112.07135659326129
19,112.07135659326129
20,112.07135659326129
21,110.48599452018904
22,112.07135659326129
23,112.07135659326129
24,112.07135659326129
25,112.07135659326129
26,112.07135659326129
27,112.07135659326129
28,112.07135659326129
29,112.51611510836878
30,112.76322966264694
31,121.46741428477775
32,112.76322966264694
33,113.02360203522414
34,113.02360203522414
35,113.32583123211454
36,113.32583123211454
37,113.32583123211454
38,113.32583123211454
39,113.02360203522414
40,113.02360203522414
41,113.02360203522414
42,113.02360203522414
43,113.02360203522414
44,113.32583123211454
45,113.02360203522414
46,113.02360203522414
47,113.02360203522414
48,113.02360203522414
49,113.02360203522414
50,113.02360203522414
51,113.02360203522414
52,113.02360203522414
53,113.02360203522414
54,113.02360203522414
55,113.02360203522414
56,121.46741428477775
57,110.76790782084194
58,110.55873405522185
59,110.55873405522185
60,110.55873405522185
61,110.86096325211226
62,110.86096325211226
63,110.86096325211226
64,110.86096325211226
65,110.6476694498967
66,110.391516869335
67,110.391516869335
68,118.57621033882845
69,110.62512596779747
70,109.7398057592716
71,109.20396746391874
72,108.5944259571536
73,108.5944259571536
74,108.5944259571536
75,108.5944259571536
76,107.61753002637369
77,107.61753002637369
78,107.319230705688
79,107.319230705688
80,106.01735314019834
81,103.56210795395542
82,103.28604415698902
83,103.28604415698902
84,103.28604415698902
85,101.88302934543826
86,101.22746438112864
87,86.22436111063912
88,85.92950392507437
89,85.92950392507437
90,86.22436111063912
91,85.77960259553163
92,86.08183179242204
93,84.9317746597676
94,84.9317746597676
95,84.9317746597676
96,84.9317746597676
97,84.9317746597676
98,84.9317746597676
99,84.9317746597676
100,84.38130957686587
101,84.38130957686587
102,83.3822528350751
103,82.8797331443803
104,82.46878587517953
105,82.46878587517953
106,83.87180068673028
107,84.2344083145258
108,87.4416423301339
109,89.5983470085809
110,90.20295835194092
111,90.47800601325822
112,91.59677612104556
113,91.59677612104556
114,91.59677612104556
115,93.44831624941202
116,92.6376575278519
117,92.6376575278519
118,92.6376575278519
119,92.6376575278519
120,92.6376575278519
121,92.6376575278519
122,92.6376575278519
123,92.6376575278519
124,92.6376575278519
125,92.6376575278519
126,92.6376575278519
127,92.05145304279284
128,92.92597238310165
129,93.8701914173588
130,94.59167961535135
131,95.72505486881853
132,100.00762910108783
133,103.28207370916911
134,110.45107548948096
135,110.9871425911808
136,112.8393086941903
137,113.31588854169277
138,113.31588854169277
139,113.31588854169277
140,112.87113002658526
141,112.87113002658526
142,113.12728260714695
143,113.46103622736493
144,113.46103622736493
145,113.46103622736493
146,113.22742712890248
147,113.22742712890248
148,113.22742712890248
149,113.22742712890248
150,113.22742712890248
151,113.22742712890248
152,113.22742712890248
153,113.22742712890248
154,113.22742712890248
155,113.67218564400999
156,113.67218564400999
157,113.67218564400999
158,113.67218564400999
159,113.67218564400999
160,113.67218564400999
161,113.67218564400999
162,113.67218564400999
163,113.67218564400999
164,113.67218564400999
165,114.49945354242651
166,114.49945354242651
167,121.46565168072817
168,114.73306264088896
169,114.73306264088896
170,114.73306264088896
171,114.73306264088896
172,114.73306264088896
173,114.73306264088896
174,114.73306264088896
175,114.73306264088896
176,114.73306264088896
177,114.73306264088896
178,114.73306264088896
179,114.73306264088896
180,114.73306264088896
181,114.73306264088896
182,111.1737317623411
183,111.1737317623411
184,111.1737317623411
185,111.1737317623411
186,111.1737317623411
187,110.63563056690046
188,110.47560776267905
189,110.47560776267905
190,110.47560776267905
191,110.47560776267905
192,110.63563056690046
193,111.1737317623411
194,120.83327344900007
195,114.10068440916088
196,121.62838539376264
197,117.85129814825022
198,121.46565168072817
199,114.73306264088896
200,114.73306264088896
201,114.73306264088896
202,114.73306264088896
203,114.73306264088896
204,114.73306264088896
205,114.73306264088896
206,121.46565168072817
207,114.73306264088896
208,114.73306264088896
209,114.73306264088896
210,114.73306264088896
211,121.46565168072817
212,114.73306264088896
213,114.73306264088896
214,113.61582108959524
215,113.09275268376847
216,112.03845266189583
217,112.03845266189583
218,111.45108719408567
219,109.86572512101344
220,116.32326649953536
221,109.59067745969614
222,109.59067745969614
223,109.59067745969614
224,108.80853458202098
225,108.80853458202098
226,108.80818503360706
227,108.80818503360706
228,108.80818503360706
229,108.2024220105122
230,108.2024220105122
231,94.06039151909985
232,94.06039151909985
233,92.87202260933554
234,92.87202260933554
235,92.25241341045614
236,90.3323366110018
237,89.49496501745982
238,89.49496501745982
239,88.3490420708306
240,87.34895104902547
241,86.91575993688001
242,86.91575993688001
243,86.67412077213113
244,86.67412077213113
245,86.67412077213113
246,86.65960735631832
247,86.65960735631832
248,86.65960735631832
249,86.65960735631832
250,86.65960735631832
251,86.41796819156946
252,86.12311100600468
253,86.12311100600468
254,86.12311100600468
255,85.7893573857867
256,85.7893573857867
257,85.7893573857867
258,86.12311100600468
259,85.7893573857867
260,86.36475017075355
261,86.03099655053558
262,86.03099655053558
263,86.03099655053558
264,85.61634467571874
265,85.93765455391247
266,85.93765455391247
267,86.44017424460729
268,86.71491405652483
269,86.47327489177596
270,86.48198412173419
271,85.92221020233286
272,87.57398904525405
273,88.25686642221007
274,89.01518889770323
275,89.70380563606294
276,95.38145584923377
277,98.31605134893198
278,103.41448218728192
279,106.11441712690637
280,109.7429844874651
281,112.17174181083024
282,112.44678947214754
283,114.03215154521979
284,120.76474058505899
285,114.28830412578147
286,114.28830412578147
287,114.65891250583542
288,114.65891250583542
289,114.65891250583542
290,114.65891250583542
291,114.28830412578147
292,114.28830412578147
293,121.02089316562068
294,113.65592589405338
295,120.38851493389258
296,113.65592589405338
297,112.70294205270922
298,121.02089316562068
299,114.28830412578147
300,121.02089316562068
301,114.28830412578147
302,114.28830412578147
303,121.02089316562068
304,114.28830412578147
305,114.28830412578147
306,114.28830412578147
307,114.28830412578147
308,114.28830412578147
309,114.28830412578147
310,114.28830412578147
311,114.28830412578147
312,114.28830412578147
313,114.28830412578147
314,121.02089316562068
315,114.28830412578147
316,114.28830412578147
317,114.28830412578147
318,114.28830412578147
319,114.28830412578147
320,121.02089316562068
321,112.70294205270922
322,112.70294205270922
323,112.70294205270922
324,112.70294205270922
325,119.43553109254844
326,119.43553109254844
327,119.43553109254844
328,119.43553109254844
329,119.43553109254844
330,119.43553109254844
331,119.43553109254844
332,119.43553109254844
333,119.43553109254844
334,119.16048343123116
335,119.16048343123116
336,119.16048343123116
337,119.16048343123116
338,120.3076733655009
339,114.17542453899534
340,120.3076733655009
341,111.9449696527169
342,118.07721847922248
343,118.07721847922248
344,118.07721847922248
345,117.77800034022235
346,117.77800034022235
347,118.86126529223102
348,111.79492263217382
349,111.79492263217382
350,111.79492263217382
351,111.76365827081673
352,108.01260876495908
353,107.41812025169976
354,104.67050240519808
355,103.70585240775324
356,102.89635170371152
357,102.64360498262776
358,98.71614013671007
359,98.6248541839025
360,97.09768576777172
361,107.87555884515851
362,97.09768576777172
363,97.09768576777172
364,97.09768576777172
365,97.09768576777172
366,96.77472774469186
367,96.77472774469186
368,96.475600033354
369,96.475600033354
370,96.475600033354
371,96.21944745279232
372,96.21944745279232
373,96.21944745279232
374,96.21944745279232
375,81.12156292147195
376,81.31002482691538
377,81.31002482691538
378,81.31002482691538
379,81.31002482691538
380,80.76071433850346
381,80.76071433850346
382,80.76071433850346
383,80.76071433850346
384,80.76071433850346
385,80.76071433850346
386,80.76071433850346
387,80.76071433850346
388,80.76071433850346
389,80.76071433850346
390,80.54743036071972
391,80.54743036071972
392,80.54743036071972
393,80.54743036071972
394,80.54743036071972
395,80.54743036071972
396,80.54743036071972
397,80.54743036071972
398,80.54743036071972
399,80.54743036071972
400,80.54743036071972
401,80.54743036071972
402,80.54743036071972
403,80.54743036071972
404,80.54743036071972
405,80.54743036071972
406,80.54743036071972
407,80.54743036071972
408,80.76071433850346
409,80.76071433850346
410,80.76071433850346
411,80.76071433850346
412,80.76071433850346
413,80.57225243306003
414,80.57225243306003
415,80.57225243306003
416,81.44677177336885
417,81.6870862019111
418,82.22477509671496
419,82.91339183507465
420,87.98679525570111
421,90.55884289471629
422,95.15915613059684
423,99.54066713722248
424,100.88844581511043
425,101.57867670957702
426,102.13603455807234
427,102.13603455807234
428,102.13603455807234
429,102.13603455807234
430,102.37767372282121
431,103.51476944068156
432,104.59324322502282
433,116.02463826852505
434,117.5809859674306
435,118.58660577140522
436,118.58660577140522
437,118.98420374688716
438,118.6287886882312
439,118.26625387240007
440,120.674036428149
441,116.9867396364741
442,116.53705604146965
443,110.75565105690164
444,111.42592408365401
445,111.42592408365401
446,111.2103279786489
447,111.2103279786489
448,111.36271465578174
449,111.61886723634343
450,111.61886723634343
451,111.61886723634343
452,111.61886723634343
453,117.40027222091145
454,111.61886723634343
455,111.61886723634343
456,111.69646827599972
457,115.69855503165427
458,115.32794665160033
459,115.32794665160033
460,121.29985031780058
461,111.32585989594578
462,111.32585989594578
463,111.32585989594578
464,111.32585989594578
465,111.32585989594578
466,111.32585989594578
467,111.32585989594578
468,117.1072648805138
469,111.32585989594578
470,111.32585989594578
471,111.69646827599972
