Id,Label
1,70.0
2,70.0
3,70.0
4,70.0
5,70.0
6,60.0
7,60.0
8,60.0
9,60.0
10,60.0
11,60.0
12,60.0
13,60.0
14,60.0
15,60.0
16,60.0
17,60.0
18,60.0
19,60.0
20,60.0
21,60.0
22,60.0
23,50.0
24,50.0
25,50.0
26,50.0
27,50.0
28,50.0
29,50.0
30,50.0
31,50.0
32,50.0
33,50.0
34,50.0
35,50.0
36,50.0
37,50.0
38,50.0
39,50.0
40,50.0
41,50.0
42,50.0
43,50.0
44,50.0
45,50.0
46,50.0
47,50.0
48,50.0
49,50.0
50,50.0
51,50.0
52,50.0
53,60.0
54,50.0
55,50.0
56,50.0
57,50.0
58,60.0
59,60.0
60,60.0
61,90.0
62,70.0
63,90.0
64,70.0
65,60.0
66,60.0
67,60.0
68,60.0
69,60.0
70,90.0
71,90.0
72,60.0
73,80.0
74,80.0
75,60.0
76,90.0
77,60.0
78,60.0
79,60.0
80,60.0
81,60.0
82,60.0
83,90.0
84,90.0
85,90.0
86,80.0
87,80.0
88,90.0
89,60.0
90,60.0
91,60.0
92,60.0
93,60.0
94,60.0
95,60.0
96,60.0
97,80.0
98,60.0
99,90.0
100,90.0
101,90.0
102,90.0
103,90.0
104,90.0
105,60.0
106,90.0
107,90.0
108,90.0
109,90.0
110,90.0
111,90.0
112,60.0
113,90.0
114,90.0
115,90.0
116,100.0
117,100.0
118,90.0
119,110.0
120,100.0
121,110.0
122,90.0
123,90.0
124,90.0
125,90.0
126,90.0
127,90.0
128,90.0
129,90.0
130,90.0
131,70.0
132,90.0
133,130.0
134,70.0
135,70.0
136,70.0
137,70.0
138,70.0
139,70.0
140,70.0
141,70.0
142,70.0
143,70.0
144,70.0
145,70.0
146,70.0
147,60.0
148,60.0
149,60.0
150,60.0
151,50.0
152,60.0
153,60.0
154,60.0
155,60.0
156,60.0
157,60.0
158,60.0
159,60.0
160,60.0
161,60.0
162,50.0
163,60.0
164,50.0
165,50.0
166,50.0
167,50.0
168,50.0
169,50.0
170,50.0
171,60.0
172,50.0
173,50.0
174,50.0
175,50.0
176,50.0
177,50.0
178,50.0
179,50.0
180,50.0
181,50.0
182,50.0
183,50.0
184,50.0
185,50.0
186,50.0
187,50.0
188,50.0
189,50.0
190,50.0
191,50.0
192,60.0
193,60.0
194,50.0
195,60.0
196,60.0
197,60.0
198,60.0
199,60.0
200,60.0
201,60.0
202,60.0
203,60.0
204,60.0
205,60.0
206,60.0
207,60.0
208,60.0
209,70.0
210,50.0
211,50.0
212,60.0
213,60.0
214,60.0
215,70.0
216,100.0
217,60.0
218,60.0
219,60.0
220,60.0
221,60.0
222,60.0
223,60.0
224,60.0
225,60.0
226,60.0
227,60.0
228,100.0
229,60.0
230,100.0
231,80.0
232,80.0
233,80.0
234,80.0
235,80.0
236,80.0
237,80.0
238,80.0
239,80.0
240,80.0
241,60.0
242,80.0
243,80.0
244,60.0
245,70.0
246,70.0
247,70.0
248,70.0
249,70.0
250,70.0
251,70.0
252,70.0
253,70.0
254,70.0
255,70.0
256,70.0
257,70.0
258,80.0
259,80.0
260,80.0
261,80.0
262,100.0
263,100.0
264,100.0
265,100.0
266,70.0
267,100.0
268,100.0
269,100.0
270,80.0
271,60.0
272,60.0
273,60.0
274,60.0
275,50.0
276,50.0
277,60.0
278,50.0
279,50.0
280,50.0
281,50.0
282,50.0
283,50.0
284,50.0
285,50.0
286,50.0
287,50.0
288,50.0
289,50.0
290,50.0
291,50.0
292,50.0
293,50.0
294,50.0
295,50.0
296,50.0
297,50.0
298,50.0
299,50.0
300,50.0
301,50.0
302,50.0
303,50.0
304,50.0
305,50.0
306,50.0
307,50.0
308,50.0
309,50.0
310,50.0
311,50.0
312,50.0
313,50.0
314,50.0
315,50.0
316,50.0
317,50.0
318,50.0
319,50.0
320,50.0
321,50.0
322,50.0
323,50.0
324,50.0
325,50.0
326,50.0
327,50.0
328,50.0
329,60.0
330,60.0
331,50.0
332,50.0
333,50.0
334,50.0
335,60.0
336,50.0
337,50.0
338,60.0
339,70.0
340,70.0
341,70.0
342,50.0
343,70.0
344,70.0
345,70.0
346,50.0
347,60.0
348,60.0
349,60.0
350,60.0
351,60.0
352,60.0
353,60.0
354,60.0
355,100.0
356,100.0
357,100.0
358,100.0
359,100.0
360,100.0
361,100.0
362,100.0
363,100.0
364,100.0
365,90.0
366,90.0
367,60.0
368,90.0
369,100.0
370,60.0
371,60.0
372,60.0
373,60.0
374,60.0
375,60.0
376,60.0
377,90.0
378,90.0
379,90.0
380,90.0
381,90.0
382,90.0
383,90.0
384,90.0
385,90.0
386,90.0
387,90.0
388,90.0
389,90.0
390,90.0
391,90.0
392,90.0
393,90.0
394,90.0
395,90.0
396,90.0
397,90.0
398,90.0
399,90.0
400,90.0
401,90.0
402,90.0
403,80.0
404,90.0
405,80.0
406,80.0
407,80.0
408,90.0
409,100.0
410,100.0
411,100.0
412,100.0
413,90.0
414,90.0
415,100.0
416,110.0
417,90.0
418,110.0
419,110.0
420,100.0
421,100.0
422,110.0
423,100.0
424,100.0
425,100.0
426,110.0
427,100.0
428,100.0
429,100.0
430,60.0
431,70.0
432,60.0
433,60.0
434,60.0
435,60.0
436,60.0
437,60.0
438,60.0
439,60.0
440,60.0
441,60.0
442,60.0
443,60.0
444,60.0
445,60.0
446,60.0
447,60.0
448,60.0
449,60.0
450,60.0
451,60.0
452,60.0
453,60.0
454,60.0
455,60.0
456,60.0
457,60.0
458,60.0
459,60.0
460,60.0
461,60.0
462,60.0
463,60.0
464,60.0
465,60.0
466,60.0
467,60.0
468,60.0
469,60.0
470,60.0
471,60.0
472,60.0
473,60.0
474,60.0
475,60.0
476,60.0
477,60.0
478,60.0
479,60.0
480,60.0
481,60.0
482,60.0
483,60.0
484,60.0
485,60.0
486,60.0
487,60.0
488,60.0
489,60.0
490,60.0
491,60.0
492,60.0
493,60.0
494,60.0
495,60.0
496,60.0
497,80.0
498,80.0
499,80.0
500,80.0
501,80.0
502,80.0
503,80.0
504,120.0
505,120.0
506,120.0
507,120.0
508,120.0
509,120.0
510,100.0
511,120.0
512,100.0
513,100.0
514,100.0
515,100.0
516,100.0
517,100.0
518,100.0
