Id,Label
1,37.0
2,33.0
3,74.0
4,147.0
5,278.0
6,307.0
7,348.0
8,342.0
9,171.0
10,56.0
11,44.0
12,47.0
13,42.0
14,48.0
15,47.0
16,48.0
17,41.0
18,41.0
19,36.0
20,24.0
21,24.0
22,41.0
23,50.0
24,50.0
25,44.0
26,45.0
27,42.0
28,42.0
29,42.0
30,53.0
31,51.0
32,48.0
33,44.0
34,40.0
35,40.0
36,40.0
37,48.0
38,61.0
39,44.0
40,31.0
41,31.0
42,51.0
43,39.0
44,47.0
45,57.0
46,58.0
47,92.0
48,82.0
49,120.0
50,122.0
51,107.0
52,56.0
53,60.0
54,58.0
55,53.0
56,55.0
57,50.0
58,45.0
59,81.0
60,134.0
61,263.0
62,427.0
63,460.0
64,115.0
65,142.0
66,57.0
67,52.0
68,52.0
69,52.0
70,57.0
71,138.0
72,115.0
73,112.0
74,170.0
75,197.0
76,209.0
77,308.0
78,127.0
79,89.0
80,227.0
81,143.0
82,141.0
83,176.0
84,67.0
85,59.0
86,57.0
87,57.0
88,247.0
89,159.0
90,61.0
91,48.0
92,43.0
93,39.0
94,33.0
95,37.0
96,42.0
97,42.0
98,43.0
99,47.0
100,73.0
101,42.0
102,44.0
103,55.0
104,190.0
105,253.0
106,362.0
107,354.0
108,300.0
109,110.0
110,101.0
111,99.0
112,40.0
113,40.0
114,40.0
115,50.0
116,50.0
117,56.0
118,53.0
119,59.0
120,59.0
121,60.0
122,51.0
123,51.0
124,50.0
125,51.0
126,54.0
127,58.0
128,58.0
129,40.0
130,36.0
131,30.0
132,30.0
133,41.0
134,62.0
135,48.0
136,49.0
137,44.0
138,48.0
139,42.0
140,41.0
141,40.0
142,40.0
143,49.0
144,49.0
145,45.0
146,34.0
147,24.0
148,27.0
149,24.0
150,39.0
151,50.0
152,57.0
153,50.0
154,41.0
155,41.0
156,43.0
157,42.0
158,44.0
159,47.0
160,50.0
161,49.0
162,41.0
163,30.0
164,24.0
165,25.0
166,23.0
167,42.0
168,48.0
169,47.0
170,40.0
171,42.0
172,47.0
173,42.0
174,47.0
175,42.0
176,45.0
177,38.0
178,41.0
179,43.0
180,27.0
181,21.0
182,44.0
183,40.0
184,46.0
185,61.0
186,175.0
187,113.0
188,69.0
189,48.0
190,45.0
191,48.0
192,55.0
193,57.0
194,40.0
195,275.0
196,326.0
197,343.0
198,343.0
199,351.0
200,374.0
201,276.0
202,97.0
203,95.0
204,139.0
205,101.0
206,63.0
207,68.0
208,68.0
