Id,Label
1,17639.76
2,6231.88
3,2665.96
4,20765.5
5,3789.59
6,7072.57
7,13168.81
8,23160.29
9,8588.43
10,8569.11
11,3842.46
12,11052.27
13,9029.8
14,6717.12
15,4827.163333333333
16,14556.205
17,9764.14
18,3316.02
19,8282.51
20,12402.44
21,14953.86
22,11373.72
23,12346.03
24,7191.54
25,15012.86
26,4153.18
27,11507.99
28,3727.73
29,4713.84
30,14300.95
31,12430.93
32,5763.41
33,25218.54
34,4488.36
35,16271.79
36,18969.56
37,31347.25
38,8435.96
39,28223.07
40,19270.34
41,10795.44
42,14277.18
43,11402.65
44,4912.32
45,12583.67
46,3232.58
47,5605.23
48,22504.79
49,15063.52
50,2283.57
51,3247.83
52,12568.05
53,4180.56
54,23146.824500000002
55,8222.42
56,19412.18
57,14683.52
58,12632.56
59,6598.66
60,32318.21
61,15112.59
62,14391.64
63,7763.45
64,4640.19
65,7831.74
66,12847.24
67,4510.48
68,4089.71
69,9764.16
70,17164.18
71,7422.36
72,3969.39
73,13511.33
74,2629.34
75,23808.94
76,10097.96
77,6393.15
78,3717.38
79,10292.75
80,3596.01
81,4770.76
82,6078.59
83,2022.65
84,16255.22
85,8947.41
86,6697.94
87,15735.38
88,23998.35
89,17726.64
90,7728.79
91,8617.09
92,5353.33
93,9053.7
94,3222.1256666666677
95,13207.67
96,7771.58
97,15826.6
98,6629.43
99,11549.75
100,5075.16
101,21894.38
102,21226.4
103,15067.1
104,5711.785
105,14161.403333333332
106,3994.25
107,10759.31
108,9064.47
109,8683.943333333335
110,3835.131666666666
111,2733.6
112,2880.76
113,16904.66
114,7744.79
115,14002.15
116,9167.54
117,5464.59
118,13376.22
119,7114.21
120,5419.08
121,15547.08
122,5849.29
123,5948.29
124,7065.32
125,11236.73
126,7237.48
127,3947.723
128,2695.53
129,26925.58
130,5749.81
131,19497.51
132,6147.3
133,11906.46
134,8153.86
135,10719.83
136,21108.95
137,7661.73
138,10157.67
139,5772.91
140,20462.76
141,21654.18
142,7173.0
143,11388.14
144,5602.32
145,13596.53
146,11287.89
147,12467.92
148,3895.39
149,25498.99
150,6548.435
151,23951.545
152,5099.38
153,15701.861666666668
154,14394.42
155,15970.26
156,17454.945
157,4740.75
158,18856.36
159,5840.65
160,11597.25
161,8327.03
162,8873.4
163,13461.3075
164,7536.19
165,8369.26
166,12766.26
167,11615.76
168,4992.6
169,15726.17
170,6281.698
171,13863.85
172,15540.053333333335
173,6085.97
174,24250.07
175,3252.14
176,24104.36
177,10785.87
178,12448.52
179,14402.51
180,9839.01
181,6706.97
182,8857.55
183,13495.77
184,11656.19
185,10840.45
186,7988.68
187,6798.23
188,15103.98
189,25606.005
190,2251.13
191,4963.09
192,9076.05
193,14125.52
194,21356.73
195,6820.07
196,8048.71
197,6250.56
198,9099.13
199,11599.03
200,3128.18
201,16485.13
202,7746.33
203,20412.485
204,4872.54
205,7941.33
206,7050.69
207,16159.59
208,13208.18
209,6372.13
210,4081.18
211,19705.11
212,4934.49
213,14587.07
214,18070.68
215,7046.86
216,12408.63
217,15121.65
218,3772.51
219,12227.3
220,5407.9
221,12112.95
222,13209.13
223,6548.77
224,18112.53
225,22809.42
226,11516.72
227,4979.81
228,13112.35
229,10976.98
230,10191.41
231,8382.25
232,17734.43
233,9586.245
234,5258.66
235,3556.55
236,12877.0
237,22035.64
238,13402.08
239,18636.7
240,13710.93
241,28208.89
242,10954.1
243,13224.44
244,16548.67
245,12860.46
246,10812.73
247,3643.6
248,6258.82
249,10652.666666666668
250,7325.39
251,14278.77
252,10139.57
253,11193.72
254,4428.21
255,3385.73
256,12482.03
257,2951.8213333333338
258,6932.23
259,11301.08
260,10011.3
261,3762.306666666667
262,25587.54
263,4480.22
264,10560.64
265,4647.85
266,16105.32
267,6460.59
268,5969.11
269,5677.66
270,8880.01
271,10515.9175
272,12284.28
273,14860.93
274,17306.76
275,5546.92
276,4246.09
277,10613.0
278,23425.31
279,9041.08
280,4186.59
281,7111.96
282,14158.48
283,15684.4
284,16926.01
285,4562.944
286,6019.77
287,23235.407650793648
288,16572.86
289,14724.74
290,15345.93
291,6817.95
292,6529.44
293,7625.42
294,17612.89
295,11121.543333333335
296,5615.96
297,2872.56
298,11425.66
299,5551.2
300,9201.68
301,12816.13
302,4010.98
303,16039.63
304,12590.19
305,8681.29
306,7661.94
307,6803.92
308,7350.08
309,28710.05166666667
310,10191.16
311,9847.88
312,16024.6975
313,13798.43
314,17202.006666666668
315,11542.6
316,3478.67
317,13112.34
318,11303.48
319,9660.12
320,14969.33
321,7425.1
322,7091.29
323,9458.34
324,25868.11
325,11229.12
326,5886.31
327,13820.52
328,19253.45
329,10687.56
330,18471.55
331,13097.68
332,8144.07
333,3387.463428571429
334,16271.35
335,22535.84
336,7498.79
337,24799.429047619047
338,20973.216666666664
339,4792.13
340,11644.75
341,3253.13
342,2263.98
343,10720.19
344,6010.21
345,18576.84
346,8407.68
347,10370.93
348,13401.85
349,7242.68
350,11270.32
351,4822.81
352,22297.43
353,8295.8
354,11757.36
355,6992.83
356,20759.303333333333
357,12319.57
358,23570.76
359,6646.01
360,8375.71
361,11450.02
362,5926.95
363,4062.94
364,19144.45
365,21472.99
366,5156.11
367,11985.01
368,22773.53
369,41500.72
370,13251.46
371,10545.75
372,8416.05
373,11599.92
374,9070.1
375,13996.51
376,19395.43
377,11024.11
378,12702.53
379,17550.81
380,14981.06
381,11127.65
382,6717.59
383,7215.21
384,5895.18
385,5843.12
386,12201.55
387,15096.79
388,5328.441761904762
389,10895.88
390,6991.07
391,6911.27
392,14939.36
393,12018.0
394,12464.1
395,5806.83
396,8516.67
397,20462.64
398,30742.54
399,7460.84
400,11752.53
401,8257.07
402,23776.05
403,9702.153333333332
404,6228.93
405,24471.22
406,10752.68
407,10173.26
408,15922.1
409,9490.7
410,11188.83
411,7303.92
412,15916.19
413,9280.43
414,8470.69
415,5398.34
416,6576.78
417,6748.82125
418,4840.68
419,6005.09
420,15087.53
421,5654.390833333334
422,8611.32
423,19832.18
424,5337.57
425,19806.56
426,4274.54
427,12769.72
428,7746.0
429,8944.191666666668
430,11394.3
431,6295.03
432,18556.45
433,4921.61
434,6650.73
435,22958.07
436,8655.44
437,17693.856666666667
438,12382.38
439,15154.452
440,7499.23
441,22113.66
442,27354.45
443,7439.01
444,6375.13
445,2692.795
446,5490.88
447,15838.224047619044
448,7698.05
449,20923.73
450,25419.19666666667
451,6050.08
452,7968.95
453,9095.2
454,9474.41
455,17686.65
456,22121.86
457,3425.6
458,4653.1
459,13627.43
460,9138.26
461,8931.17
462,11811.51
463,18101.97
464,7537.81
465,7339.56
466,12949.42
467,6929.37
468,22404.91
469,9419.935
470,9545.35
471,7309.21
472,10215.13
473,9614.82
474,4293.19
475,14324.27
476,17859.24
477,11280.04
478,9914.67
479,17481.01
480,8647.895
481,8330.08
482,6007.13
483,10128.89
484,8752.7
485,6574.25
486,5799.87
487,9124.79
488,1807.5466666666666
489,3074.22
490,2715.93
491,11933.385
492,9912.73
493,20529.38
494,11415.193333333335
495,6264.41
496,12172.47
497,29615.32
498,5181.29
499,13917.67
500,19598.661666666667
501,13553.89
502,9664.36
503,3827.61
504,4916.37
505,3701.48
506,5041.64
507,10969.38
508,5405.4
509,18413.19
510,19137.32
511,3036.131845238096
512,4308.62
513,7252.48
514,17122.24
515,4080.8
516,11989.27
517,11181.39
518,2743.8175
519,6158.51
520,11891.73
521,11614.82
522,13740.8125
523,15901.05
524,6964.69
525,15756.64
526,3828.9275
527,8385.62
528,8010.74
529,8031.1
530,8051.32
531,6460.116999999999
532,6760.45
533,10766.13
534,8411.06
535,5739.3975
536,16471.15
537,19962.55
538,9461.36
539,7097.04
540,18521.37
541,2746.3026428571425
542,12240.33
543,13206.49
544,10920.04
545,13148.99
546,4316.18
547,6609.303333333333
548,4003.73
549,21744.8
550,6870.4
551,10047.78
552,2663.08
553,8053.79
554,16334.61
555,7807.96
556,27580.37
557,10216.78
558,12336.69
559,4761.23
560,4897.99
561,7358.75
562,18370.45
563,13875.54
564,8491.07
565,14419.31
566,3841.74
567,7452.69
568,22799.29
569,15654.89
570,9381.46
571,7887.78
572,9078.91
573,18854.05
574,15838.224047619044
575,13502.36
576,5784.97
577,12794.77
578,16127.99
579,8747.17
580,18744.93
581,16197.74
582,9965.11
583,15681.71
584,7292.69
585,6216.7
586,15177.79
587,14183.56
588,5762.56
589,5371.88
590,12595.56
591,12564.47
592,26837.03
593,12866.93
594,10508.95
595,10955.38
596,13296.17
597,7733.44
598,6354.886666666666
599,18858.966666666667
600,11856.72
601,7910.55
602,4569.735
603,6923.76
604,5321.0125
605,15119.47
606,22710.343523809526
607,7624.73
608,14474.9
609,6857.11
610,6048.92
611,9578.82
612,4507.1
613,5422.37
614,5060.31
615,4531.33
616,4921.91
617,10707.28
618,10100.81
619,8725.73
620,8887.53
621,8703.7
622,2176.66
623,23095.74
